,Run 0,Run 1,Run 2
1998-01-31,1.9323131224572168,2.039689120470386,1.9651427758569056
1998-02-28,2.0880829764825926,2.2057930587364183,2.0790375773338536
1998-03-31,2.19970552360753,2.2954596220412737,2.2095247904218853
1998-04-30,2.215838468751156,2.323485875606652,2.204771905785542
1998-05-31,2.1682403442067333,2.3023682391213414,2.144357503936382
1998-06-30,2.205907233419699,2.296495123834558,2.1625350302242605
1998-07-31,2.0585110377763938,2.185592354565043,2.073341443961919
1998-08-31,1.7913670380892013,1.8439686447075598,1.7485029155072151
1998-09-30,1.8926582823014944,1.88242299913812,1.8545434912236902
1998-10-31,2.052896187060973,2.049180407539817,1.975080971784184
1998-11-30,2.1521744923232005,2.128190173000355,2.0892039067486525
1998-12-31,2.1987970933968883,2.192248191685016,2.142823532274211
1999-01-31,2.2631356546410104,2.1562427637430397,2.1946848290029473
1999-02-28,2.251150819503057,2.1206713263183277,2.118953036265028
1999-03-31,2.2741354478729208,2.172248158172973,2.163469146475591
1999-04-30,2.5715510422499572,2.3790901412984584,2.398312999471583
1999-05-31,2.6002904200924806,2.4171481163062816,2.4131813965591506
1999-06-30,2.6716679294977173,2.4676964380490505,2.4951194582294436
1999-07-31,2.6013862579811255,2.3560106000502063,2.3651642502793484
1999-08-31,2.5598190986514786,2.286238628787478,2.2772885767411655
1999-09-30,2.4675623161267004,2.11729556066706,2.1505665663299163
1999-10-31,2.53880885851148,2.137624035121788,2.266854216443945
1999-11-30,2.539034756916657,2.148035451206971,2.3009258163769064
1999-12-31,2.563294731825734,2.3832442495910766,2.3812713595638364
2000-01-31,2.496724345061631,2.152309436795428,2.273991595712844
2000-02-28,2.496724345061631,2.152309436795428,2.273991595712844
2000-03-31,2.6004741617260367,2.193514414083188,2.3580736961626574
2000-04-30,2.569282955068484,2.183758397464345,2.447832298018929
2000-05-31,2.5669002615033794,2.2134566721475397,2.439123750497525
2000-06-30,2.477467018502687,2.0884593101317517,2.35299791613761
2000-07-31,2.4227608868686548,2.1120665461044017,2.35787328782993
2000-08-31,2.6049572813641286,2.241487687592197,2.524485333551994
2000-09-30,2.49221353409562,2.260569397451058,2.5525910732976103
2000-10-31,2.5367163766752143,2.2682275757953017,2.6156099542876987
2000-11-30,2.365066457006673,2.218290992552042,2.5151160148493856
2000-12-31,2.5360050263208573,2.3666847143484167,2.7385360949263555
2001-01-31,2.623245995013628,2.5638464663516163,2.894442166504784
2001-02-28,2.5025796410196217,2.443253378570078,2.7906827087501975
2001-03-31,2.361192914086738,2.3401318271370126,2.6253465536320215
2001-04-30,2.5884317103403087,2.5516541597570512,2.8271988103269563
2001-05-31,2.652352021230629,2.570805765136993,2.858939808950933
2001-06-30,2.520825843467239,2.5348002821570605,2.7388488988465225
2001-07-31,2.5081096244406593,2.5150338437740043,2.701032642927411
2001-08-31,2.3997346827871,2.3942510501734815,2.5670078121557034
2001-09-30,2.0790626342880882,2.107541380149198,2.2682199222939414
2001-10-31,2.1594954469583554,2.199890043745975,2.2938358460305635
2001-11-30,2.4220521418446794,2.4428201180971656,2.532491132863147
2001-12-31,2.518387887330096,2.5347271242762037,2.5636924644552366
2002-01-31,2.533826821395524,2.486097728099626,2.5484011719061175
2002-02-28,2.5681261382791343,2.4212572945742186,2.5406218600389385
2002-03-31,2.681083476762982,2.6061018261219817,2.6319749191316637
2002-04-30,2.4869871464508466,2.526555935952251,2.508714546084554
2002-05-31,2.4523538750861427,2.506383904889037,2.4804870296900643
2002-06-30,2.3063994711741516,2.3301447162150137,2.269322990228551
2002-07-31,2.081096105868646,2.1418904250659905,1.9970139166834076
2002-08-31,2.1034351639611537,2.213865044257591,2.0395717809169858
2002-09-30,1.8232138205658623,1.9709837369509493,1.7983079194534841
2002-10-31,1.9087766028752071,2.1294245945646195,1.9427686433098976
2002-11-30,2.2284771712381333,2.3435944862121496,2.2306606535196365
2002-12-31,2.0981870605744195,2.1685680398041076,2.0958347651253932
2003-01-31,2.0582542958444003,2.1415315020502144,2.0377858853964774
2003-02-28,2.0431508413384116,2.125244998097586,1.9909572652575156
2003-03-31,2.0255266906961915,2.116240149955059,1.9792801471428665
2003-04-30,2.280097436945654,2.347734274809953,2.2116829221880208
2003-05-31,2.5057794580397035,2.561821278286646,2.4671273760968586
2003-06-30,2.531789918700597,2.5648201593008806,2.489237858839203
2003-07-31,2.6043229326348767,2.6998179210980413,2.5616862430514042
2003-08-31,2.7524870406222957,2.8213785123451376,2.6652334862071156
2003-09-30,2.73272432316687,2.7973860516699065,2.6368680466678094
2003-10-31,2.9270005898516587,2.989626162577244,2.812439308055609
2003-11-30,2.9407614779546862,3.0255702850445045,2.818075315646416
2003-12-31,3.1180372042433344,3.2278302999028146,2.9745503672921108
2004-01-31,3.238115769620763,3.2602799874948576,3.030921271234427
2004-02-29,3.2961513808085403,3.323448913557916,3.0635852619288224
2004-03-31,3.246175616755085,3.324946577944935,2.978796595758741
2004-04-30,3.1414816975040103,3.2102161389929966,2.8723605052106818
2004-05-31,3.18529029429707,3.2893732925719155,2.9378484822352293
2004-06-30,3.2497253603202343,3.41000705727718,3.026409595759007
2004-07-31,3.1206960581275114,3.2705968464549566,2.879065275421124
2004-08-31,3.09509824584576,3.287388868411312,2.8818537730418017
2004-09-30,3.150745175316526,3.3139444910962594,2.945687826442563
2004-10-31,3.189340914298218,3.3357181693612725,3.0164495686717516
2004-11-30,3.356903193536456,3.514150801701244,3.1693460077398314
2004-12-31,3.4723512678424138,3.6173450432839642,3.2835790599737504
2005-01-31,3.3720829053208647,3.5437040085653293,3.1668090239778737
2005-02-28,3.4097054620816367,3.585247194374726,3.2307723928180887
2005-03-31,3.3386959923737294,3.503507009835639,3.1607357531996514
2005-04-30,3.2440658286062463,3.358337953843264,3.0589164408748255
2005-05-31,3.371248322699309,3.5056662266180583,3.1789866279379195
2005-06-30,3.422887414747629,3.548916778833421,3.2256216032282223
2005-07-31,3.6116069475393693,3.735202258859828,3.349535825163037
2005-08-31,3.5536356157037323,3.737610045677369,3.295054166098563
2005-09-30,3.5282091241672546,3.789974694138879,3.287553782087314
2005-10-31,3.437227358165624,3.6934661444037022,3.1972101204159893
2005-11-30,3.597325424136746,3.8198672618489824,3.360558537658109
2005-12-31,3.6507883834237225,3.8768893885008895,3.437275497675461
2006-01-31,3.8340733705754144,3.963871759591227,3.627512165369099
2006-02-28,3.881942264225663,3.944511996679605,3.650388550378016
2006-03-31,3.999686029259703,3.987576236139264,3.7162487175638255
2006-04-30,3.998898714455048,4.042202372828062,3.718488776156924
2006-05-31,3.931420096758577,3.8784736588427173,3.6150265177801306
2006-06-30,3.897436855664599,3.8832432922357483,3.6560865123365835
2006-07-31,3.870818760905268,3.7984199272061505,3.6421044102322853
2006-08-31,4.051905566251118,3.8831098817174188,3.724270644362666
2006-09-30,4.139201662818342,3.9799959389692647,3.7714222515693847
2006-10-31,4.225887093774719,4.10739094503059,3.8527977595582366
2006-11-30,4.373934867265333,4.163275129205986,3.9635914479992413
2006-12-31,4.435962781678797,4.211934989336826,3.9842688275510927
2007-01-31,4.478941895507815,4.355469760035915,3.99584886082193
2007-02-28,4.474039564163256,4.3209125951184495,3.987947322223967
2007-03-31,4.479621660761695,4.329904930003826,4.005779238936534
2007-04-30,4.598725331724845,4.544056642991214,4.097555514889784
2007-05-31,4.726886524104284,4.728509382794316,4.23367726539848
2007-06-30,4.6178486904079215,4.6500833486999404,4.11165355026763
2007-07-31,4.489840926658956,4.42272436400045,3.90028741196814
2007-08-31,4.527202519391897,4.461144528105109,3.854558866829902
2007-09-30,4.619580339891106,4.65203534539701,3.911175901488852
2007-10-31,4.762171620915068,4.739014677501977,3.842123024791108
2007-11-30,4.4963664790354265,4.478326189601332,3.7061523196130035
2007-12-31,4.355354414033226,4.3003488137458215,3.712652433050767
2008-01-31,4.221597344953181,4.0021317606321745,3.5035645345166633
2008-02-29,4.070909844843698,3.829807573744104,3.405711922523491
2008-03-31,4.024077794021262,3.791095520957809,3.3568192048157424
2008-04-30,4.313297599506064,4.062285744496085,3.5661383044422945
2008-05-31,4.440757968352418,4.158728572697383,3.683579463065656
2008-06-30,4.046477332729045,3.8581803538807544,3.296674413962608
2008-07-31,4.075545300045879,3.7719063110546744,3.2435705408728523
2008-08-31,4.159194489890304,3.9319522331614296,3.3420314475222113
2008-09-30,3.850005461388046,3.4731201123935245,2.9739749108741504
2008-10-31,2.9547427386412184,2.8060445159919074,2.363438640790019
2008-11-30,2.668456172893958,2.5829262376718365,2.144104675750512
2008-12-31,2.79754164160927,2.8920696419867933,2.20417006486561
2009-01-31,2.60622179884111,2.705280923834148,2.0361564325501313
2009-02-28,2.21825943255467,2.2946975161368934,1.748730942744098
2009-03-31,2.4531834292748167,2.569311469824699,1.9905686609866993
2009-04-30,2.9257649421207144,3.1248237038092244,2.436154482678047
2009-05-31,3.021736046252651,3.4070248848467495,2.533786191374733
2009-06-30,3.0277092814247872,3.4440732338552302,2.559254319231996
2009-07-31,3.3399007894825496,3.836678393757168,2.758852346874476
2009-08-31,3.557837359364785,3.966588510411726,2.8932925074308438
2009-09-30,3.760535202706347,4.146253295179184,3.0420676622303326
2009-10-31,3.693717643408265,3.9700932476787023,2.9639932772467605
2009-11-30,3.915747478828508,4.12102791730136,3.129805753846118
2009-12-31,4.0858786233711175,4.322814907321384,3.2984172103886187
2010-01-31,3.942974205939857,4.146169092441771,3.230321223171376
2010-02-28,4.1229163421508925,4.240909440729186,3.356121956322322
2010-03-31,4.390119886259503,4.591964575373106,3.598549274891674
2010-04-30,4.5225893488350115,4.766274445495451,3.6908030658056905
2010-05-31,4.212529293180186,4.440017392530147,3.3934656373239673
2010-06-30,4.016839249588056,4.17209369058441,3.14430664298969
2010-07-31,4.277755254335878,4.469500307055867,3.35235377736475
2010-08-31,4.106011698026682,4.277269100185809,3.1982030375154937
2010-09-30,4.546009656816964,4.749361309677486,3.5115887389640874
2010-10-31,4.657589584225704,4.933669483081454,3.631034902183236
2010-11-30,4.680242400599088,4.977223242574968,3.713668203790169
2010-12-31,5.056644359657065,5.317759253110937,3.9555171292094644
2011-01-31,5.089149577934654,5.513658037782301,4.03619283551458
2011-02-28,5.286136744350092,5.741609202486659,4.1599233885152875
2011-03-31,5.280450944879121,5.791756970383873,4.15565455365352
2011-04-30,5.358260085607312,5.9310352035108265,4.233002005927209
2011-05-31,5.299591501371582,5.914222326133573,4.154144891083542
2011-06-30,5.1516156070967885,5.776399212764879,4.074980167608527
2011-07-31,4.898391920986741,5.553809048472229,4.018852265110033
2011-08-31,4.644890586052795,5.165512816157858,3.78667118931885
2011-09-30,4.2241298105980185,4.698729214848434,3.4960633929796963
2011-10-31,4.747443761805173,5.390992824958301,3.9566401226238574
2011-11-30,4.681274868885228,5.365773573015201,3.997292647854228
2011-12-31,4.728532628167022,5.3774115211704325,3.9362028967511162
2012-01-31,4.932203409462503,5.676709334008637,4.1096047315865105
2012-02-29,5.144519338993248,5.949286849865387,4.330054583917708
2012-03-31,5.2559689762994415,6.085597069842745,4.362759738319514
2012-04-30,5.226255737038787,6.004356711502748,4.370686796459534
2012-05-31,4.774238000161444,5.50459130506346,4.110708638728091
2012-06-30,4.886392531993896,5.655526118144176,4.27335848591356
2012-07-31,4.918088516141338,5.691987678578529,4.300977152372148
2012-08-31,5.143505278452932,5.880524534168068,4.39697566779558
2012-09-30,5.300523692437755,6.043074284769711,4.464423498922107
2012-10-31,5.207614284843157,5.896562489869218,4.408374448088097
2012-11-30,5.189061478065889,5.911522773908811,4.418345645990433
2012-12-31,5.276079782238667,6.106843288955673,4.504573092351296
2013-01-31,5.580634672111629,6.564564358982237,4.773782782264747
2013-02-28,5.657919333808735,6.607246393621591,4.824157805846779
2013-03-31,5.861217079937558,6.9015446345119456,5.011299054222884
2013-04-30,6.016855721735267,6.990680572329044,5.0460204273770755
2013-05-31,6.157474180632971,7.169049587287984,5.2179521651176355
2013-06-30,6.035575287625497,7.072608839042439,5.218007907207287
2013-07-31,6.388679479226177,7.382078145088611,5.436812339471347
2013-08-31,6.1767570380964125,7.284694133020381,5.253210128589027
2013-09-30,6.467678343056689,7.625893942948782,5.439134102120221
2013-10-31,6.813126143230381,7.901127069190616,5.694630171848738
2013-11-30,6.988132945211954,8.143333725010702,5.837742760955898
2013-12-31,7.130828341207883,8.319982627823352,5.99035585798028
2014-01-31,6.858008382057586,8.08554655543695,5.739434134380886
2014-02-28,7.219319517163994,8.566446102243942,6.0151875497909515
2014-03-31,7.267856893838652,8.645740777833812,6.056271481790508
2014-04-30,7.3334143143825345,8.653849664734263,6.098060246023696
2014-05-31,7.422153985000318,8.78862449408753,6.188737450525575
2014-06-30,7.657020465919863,8.962373509236722,6.3598225762970655
2014-07-31,7.6105846844627045,8.692992488940932,6.251421459681773
2014-08-31,8.008614731908219,9.03896311959678,6.512526627632314
2014-09-30,7.705063694068055,8.8045741498299,6.460377181444527
2014-10-31,7.9847761558929164,9.123629759178396,6.540171832081562
2014-11-30,8.175662234204903,9.41501083713456,6.618452694431829
2014-12-31,8.174495951654569,9.457112908182367,6.585527331279777
2015-01-31,7.985333463553238,9.329217980666595,6.357051491903033
2015-02-28,8.473304742947608,9.79689495496836,6.61635028934184
2015-03-31,8.387426757901709,9.579785295790062,6.553884341018773
2015-04-30,8.320079755649276,9.691998559396088,6.6146530257155165
2015-05-31,8.399160112385488,9.666707579178254,6.691906676677306
2015-06-30,8.242844817760753,9.582287096050022,6.59005069038083
2015-07-31,8.350940010779615,9.732256708200845,6.787473870924019
2015-08-31,7.790522450458898,9.392778571404051,6.386682942171703
2015-09-30,7.6446690786917575,9.169289906814745,6.137222520617448
2015-10-31,8.060215963508625,9.76935127167113,6.5084114776731345
2015-11-30,8.183466830574428,9.635567180582385,6.485278480457496
2015-12-31,8.079200967257256,9.407956606628648,6.346343999120678
2016-01-31,7.514546244377771,8.877360181531186,5.943491614023569
2016-02-29,7.666851340113578,9.004110296127394,6.030064377953052
2016-03-31,8.301974043837852,9.759896299014747,6.559419933038155
2016-04-30,8.416574439416564,9.847296440664383,6.648484482318485
2016-05-31,8.473306151060157,9.877753878237874,6.703982751042675
2016-06-30,8.54009918966556,9.840108326802616,6.723792877218476
